FECHAS,283,288,12/04
FECHAS,331,336,12/04
NUMERO_IDENTIF,366,373,SalaUCI
FECHAS,376,384,22/04/23
FECHAS,410,415,30/04
FECHAS,452,457,31/05
FECHAS,513,518,27/04
FECHAS,543,548,01/05
FECHAS,567,572,01/05
FECHAS,621,626,23/04
FECHAS,698,703,01/05
FECHAS,723,728,25/04
FECHAS,731,736,02/05
FECHAS,753,758,10/05
FECHAS,760,765,16/05
NUMERO_IDENTIF,890,897,SalaUCI
NUMERO_IDENTIF,1330,1337,SalaUCI
FECHAS,1900,1913,día 29/4/2023
FECHAS,2043,2056,día 30/4/2023
FECHAS,2061,2069,1/5/2023
NUMERO_IDENTIF,2513,2520,SalaUCI
HOSPITAL,3345,3377,Hospital Universitario Catalunya
